user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
831300020,1407689932500578309,2021-06-23T13:20:08Z,WriteReaderApp,"WriteReader has aligned all writing prompts and book templates to the Elementary Texas Essential Knowledge and Skills for English Language Arts and Reading and the Common Core State Standards for Writing K-5. Read more below #literacy #commoncore
https://t.co/OSpwojGhXU https://t.co/9ev3VepQIk",Twitter for Android,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831300020,WriteReaderApp,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406962641852145665,"WriteReader has aligned all writing prompts and book templates to the Elementary Texas Essential Knowledge and Skills for English Language Arts and Reading and the Common Core State Standards for Writing K-5. Read more below #literacy #commoncore
https://t.co/OSpwojGhXU https://t.co/9ev3VepQIk",2021-06-21T13:10:08Z,Twitter for Android,7,1,831300020,WriteReaderApp,WriteReader.com,3520,4992,9818,Worldwide,#Edtech platform for K-12 students to create their own digital books while learning to read & write. Increases literacy skills significantly. #Literacy,FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/WriteReaderApp/status/1407689932500578309,WriteReader.com,Worldwide,#Edtech platform for K-12 students to create their own digital books while learning to read & write. Increases literacy skills significantly. #Literacy,https://t.co/iGqpPXckHV,FALSE,3520,4992,0,9818,6461,2012-09-18T15:36:45Z,FALSE,https://t.co/iGqpPXckHV,http://writereader.com/,NA,https://pbs.twimg.com/profile_banners/831300020/1525253448,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/991611913334349825/bpFPF3rg_normal.jpg
831300020,1406962641852145665,2021-06-21T13:10:08Z,WriteReaderApp,"WriteReader has aligned all writing prompts and book templates to the Elementary Texas Essential Knowledge and Skills for English Language Arts and Reading and the Common Core State Standards for Writing K-5. Read more below #literacy #commoncore
https://t.co/OSpwojGhXU https://t.co/9ev3VepQIk",Twitter for Android,270,NA,NA,NA,FALSE,FALSE,7,1,NA,NA,literacy commoncore,NA,writereader.com/blog/using-wri…,https://t.co/OSpwojGhXU,Https://www.writereader.com/blog/using-writereader-with-confidence-and-standards/,http://pbs.twimg.com/media/E4aJEMNWUAAPWof.jpg,https://t.co/9ev3VepQIk,https://twitter.com/WriteReaderApp/status/1406962641852145665/photo/1,photo,http://pbs.twimg.com/media/E4aJEMNWUAAPWof.jpg,https://t.co/9ev3VepQIk,https://twitter.com/WriteReaderApp/status/1406962641852145665/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/WriteReaderApp/status/1406962641852145665,WriteReader.com,Worldwide,#Edtech platform for K-12 students to create their own digital books while learning to read & write. Increases literacy skills significantly. #Literacy,https://t.co/iGqpPXckHV,FALSE,3520,4992,0,9818,6461,2012-09-18T15:36:45Z,FALSE,https://t.co/iGqpPXckHV,http://writereader.com/,NA,https://pbs.twimg.com/profile_banners/831300020/1525253448,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/991611913334349825/bpFPF3rg_normal.jpg
2865748215,1407671546106232836,2021-06-23T12:07:04Z,NUITEQSnowflake,"Kids learn best while playing. Math becomes instantly more fun when taught with game-like activities such as this #NUITEQSnowflake activity. Includes: math #lessonplan, worksheet and it's #Math #CommonCore standard-aligned.

 https://t.co/0hGJTELwe0",HubSpot,249,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NUITEQSnowflake lessonplan Math CommonCore,NA,hubs.li/H0QFVbz0,https://t.co/0hGJTELwe0,https://hubs.li/H0QFVbz0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/NUITEQSnowflake/status/1407671546106232836,NUITEQ Snowflake,"Laboratorgränd 11, 93177, Skellefteå, Sweden",#NUITEQSnowflake is an #EdTech software that supports remote learning and boosts student engagement by using smarter human interaction.,https://t.co/p1NuE12AD0,FALSE,5547,5957,164,7939,9827,2014-11-07T15:27:59Z,FALSE,https://t.co/p1NuE12AD0,https://nuiteq.com/snowflake,NA,https://pbs.twimg.com/profile_banners/2865748215/1577957244,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1212666689898328064/3TXk3hwr_normal.png
1368647058765328386,1407467601052250114,2021-06-22T22:36:40Z,justJanetho,Question: If they believe all black people are oppressed and all white people are privileged oppressors... What do they believe biracial people are? #CriticalRaceTheory sits with #commoncore,Twitter Web App,190,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,CriticalRaceTheory commoncore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/justJanetho/status/1407467601052250114,A,,"You don't need to know my 'race'. That isn't who or what I am. Ethnic dna is biology, let's talk character & ability. 
Have a nice day 👍",NA,FALSE,0,17,0,409,457,2021-03-07T19:38:01Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1368647058765328386/1619969017,NA,http://pbs.twimg.com/profile_images/1388876820326457346/X_2j7vwV_normal.jpg
512452725,1407467574393253889,2021-06-22T22:36:33Z,mflessas2,"Another great learning day with @labell44 analyzing and prioritizing CCSS to guide and focus our teaching, learning, and assessment. @Kristy_Seifert https://t.co/sMtVPExMcs",Twitter for iPhone,148,NA,NA,NA,FALSE,FALSE,9,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/E4hUOiWWQAQOS0n.jpg,https://t.co/sMtVPExMcs,https://twitter.com/mflessas2/status/1407467574393253889/photo/1,photo,http://pbs.twimg.com/media/E4hUOiWWQAQOS0n.jpg http://pbs.twimg.com/media/E4hUOiuXMAIX5Hv.jpg http://pbs.twimg.com/media/E4hUOiwWUAE9mc3.jpg http://pbs.twimg.com/media/E4hUOjjXMAAYdkP.jpg,https://t.co/sMtVPExMcs https://t.co/sMtVPExMcs https://t.co/sMtVPExMcs https://t.co/sMtVPExMcs,https://twitter.com/mflessas2/status/1407467574393253889/photo/1 https://twitter.com/mflessas2/status/1407467574393253889/photo/1 https://twitter.com/mflessas2/status/1407467574393253889/photo/1 https://twitter.com/mflessas2/status/1407467574393253889/photo/1,NA,46815268 1022662878711754752,labell44 Kristy_Seifert,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/mflessas2/status/1407467574393253889,Mary Flessas,"RTSD26 Mt. Prospect, IL","passionate educator, lifelong learner, inquiry fan; curriculum and innovation coach; learning leader that aims to inspire and empower 🍎",https://t.co/XcyNxl8Eho,FALSE,446,480,9,2374,6937,2012-03-02T21:10:29Z,FALSE,https://t.co/XcyNxl8Eho,http://ig.rtsd26.org/cms/One.aspx?portalId=3018148&pageId=3647008,NA,https://pbs.twimg.com/profile_banners/512452725/1441321905,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/820308214453587968/sFuanjSZ_normal.jpg
4435457592,1407465557839036416,2021-06-22T22:28:33Z,robyn_pinilla,"@davidjpurpura @elitkow @rjduncan5 @jarlogan @AeraOpen This was my breakfast reading yesterday- I really appreciated your argument for well-crafted survey research, especially as we try to get some coherence around K standards (coming from the land of TEKS, we NEED some unity for preschool/PK math standards and a bridge from CCSS)",Twitter for iPhone,277,1407367172763095041,1113361764,davidjpurpura,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113361764 1009077045169741824 3111575125 14503673 3308492729,davidjpurpura elitkow rjduncan5 jarlogan AeraOpen,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/robyn_pinilla/status/1407465557839036416,Robyn Pinilla,"Dallas, TX","SMU PhD student in early mathematics, problem-solving, & inclusive teaching. Wife. Runner. Meat Fighter. Former ECE teacher and administrator. She/her.",https://t.co/sNboR1z3At,FALSE,294,590,3,1019,3928,2015-12-02T22:19:32Z,FALSE,https://t.co/sNboR1z3At,http://robynkpinilla.com,NA,https://pbs.twimg.com/profile_banners/4435457592/1614640318,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1268617696989663234/aOuXxMBb_normal.jpg
246910949,1407452283131076611,2021-06-22T21:35:48Z,DrZahwa,"RT @DoD_DHA : Don't miss your opportunity to sign up for the #DHA Continuing Education Program Office's, Clinical Communities Speaker Series (#CCSS), an evidence-based medicine training event happening June 24th from 7:45 a.m. – 4:15 p.m. 

To learn more… https://t.co/of56oLAQG9",IFTTT,279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,DHA CCSS,NA,go.usa.gov/x6ymY,https://t.co/of56oLAQG9,https://go.usa.gov/x6ymY,NA,NA,NA,NA,NA,NA,NA,NA,3892986375,DoD_DHA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/DrZahwa/status/1407452283131076611,"𝓗𝓪𝓼𝓼𝓪𝓷 𝓩𝓪𝓱𝔀𝓪, 𝓟𝓱.𝓓.","DC Metro, US","Ph.D. in Nuclear Medicine & Molecular Biology, MBA, MS. in HCA. MT ASCP & CPHIMS certified. RT ≠ endorsements, views are personal ≠ official",https://t.co/zHTWGf7JfM,FALSE,1092,498,308,121924,160,2011-02-03T18:24:47Z,FALSE,https://t.co/zHTWGf7JfM,http://www.linkedin.com/in/drzahwa,NA,https://pbs.twimg.com/profile_banners/246910949/1351310610,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/793628082229899264/rgcGZMDv_normal.jpg
3892986375,1407444772462206992,2021-06-22T21:05:57Z,DoD_DHA,"Don't miss your opportunity to sign up for the #DHA Continuing Education Program Office's, Clinical Communities Speaker Series (#CCSS), an evidence-based medicine training event happening June 24th from 7:45 a.m. – 4:15 p.m. 

To learn more, please visit: https://t.co/yRQMz3V2Q5",Sprout Social,279,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,DHA CCSS,NA,go.usa.gov/x6ymY,https://t.co/yRQMz3V2Q5,https://go.usa.gov/x6ymY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/DoD_DHA/status/1407444772462206992,Defense Health Agency,,"The DHA is a joint, integrated Combat Support Agency. Following, shares, likes & links ≠ endorsement.

Transparency: https://t.co/cotyouoCDU",https://t.co/Emb5J7UXwt,FALSE,5797,190,97,3392,861,2015-10-07T20:15:33Z,TRUE,https://t.co/Emb5J7UXwt,http://www.health.mil/dha,NA,https://pbs.twimg.com/profile_banners/3892986375/1556210657,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/651853861729112064/htOHbWAN_normal.jpg
790090890,1407435025046544393,2021-06-22T20:27:13Z,BambooEarpick,"@TradingAloha Broh, my CCSs on SPY got absolutely blasted at the talk today. Was thinking of closing them at a loss but I couldn’t make up my mind. 
423/425, expires tomorrow. 

End of day it looks like the enthusiasm cooled but I don’t see me getting out of this ahead. 😫🤕",Twitter for iPhone,259,1407414061554311168,1264118859507757057,TradingAloha,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264118859507757057,TradingAloha,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/BambooEarpick/status/1407435025046544393,Channing,,$channingk1 Where you at CashApp?,NA,FALSE,52,148,1,5260,54746,2012-08-29T20:28:30Z,FALSE,NA,NA,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000515969481/a9c604c73292674c80edf80b7ff21d0c_normal.jpeg
1138132116183683072,1407434168229785606,2021-06-22T20:23:49Z,ConsiderThis19,@MarshaBlackburn Between that and #CommonCore they’re really hell bent on dumbing down our children and making them all non-critical thinking sheep.,Twitter for iPhone,131,1407337853487550466,278145569,MarshaBlackburn,FALSE,FALSE,0,0,NA,NA,CommonCore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278145569,MarshaBlackburn,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ConsiderThis19/status/1407434168229785606,Consider This,"New York, NY",Where ever you go. there you are.,NA,FALSE,56,1019,1,4034,11168,2019-06-10T17:13:36Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1138132116183683072/1609508276,NA,http://pbs.twimg.com/profile_images/1138132713599307776/icjxvhxS_normal.jpg
3065061943,1407408708745760773,2021-06-22T18:42:39Z,cdavissmiles4,"@mr_jacobj I’ve been studying the CCSS standards &amp; have begun writing learning scales to use. Now, I’m not sure what to do. We’re moving to a workshop model that uses general outcomes that apply to several standards at once. I’ve got some thinking to do about that, but not giving up.",Twitter for iPhone,277,1407384414712217610,271189508,mr_jacobj,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271189508,mr_jacobj,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/cdavissmiles4/status/1407408708745760773,"Christine Davis, MA Curriculum & Instruction",Northern Illinois,"7th Gr. ELA/SS Educator, Google & Newsela Certified Educator, Remind Connected Educator, Member of ASCD & KDP, Wife, Mama of 4, Recovering Tupperware Consultant",NA,FALSE,171,477,1,1690,9663,2015-03-06T14:57:08Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3065061943/1595198742,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1284983065253679106/BLj5tePf_normal.jpg
80386465,1407403573827211274,2021-06-22T18:22:14Z,MathEdnet,"@geoffkrall @Mathowitz @KellyMSpoon Much of what the CCSS had to say about systems of equations was unnecessarily confusing. Like, for example, being very vague about when exactly to teach substitution and elimination. I've been working on this to clear that up: https://t.co/xkZgimhMjt",Twitter Web App,250,1407382194050404353,242573651,geoffkrall,FALSE,FALSE,1,0,NA,NA,NA,NA,cde.state.co.us/comath/systems…,https://t.co/xkZgimhMjt,https://www.cde.state.co.us/comath/systems-of-equations-guide,NA,NA,NA,NA,NA,NA,NA,NA,242573651 969665431274483712 562024343,geoffkrall Mathowitz KellyMSpoon,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/MathEdnet/status/1407403573827211274,Raymond Johnson,"Colorado, USA","Math specialist @codepted. Ph.D. from @cueducation + @FiUSorg. Relating ed research, policy, & practice. Iowa native, UNI alum. https://t.co/VDqc3amHlx.",https://t.co/9m1bUxgzQl,FALSE,2175,199,132,12027,3970,2009-10-06T19:49:08Z,FALSE,https://t.co/9m1bUxgzQl,http://mathed.net,NA,https://pbs.twimg.com/profile_banners/80386465/1579660743,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1219809850810499073/htcq2c0E_normal.jpg
1154414722994671617,1407398517153230853,2021-06-22T18:02:09Z,AllisonLuvsMath,New Allison Loves #Math #Podcast Interview! #Teachers  #edchat #k12 #passiondriven #edutwitter #elemchat #commoncore #edreform #eduleaders #educator https://t.co/PH26oQZO02,Twitter Web App,148,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,Math Podcast Teachers edchat k12 passiondriven edutwitter elemchat commoncore edreform eduleaders educator,NA,NA,NA,NA,http://pbs.twimg.com/media/E4gUfYcUYAIY55y.jpg,https://t.co/PH26oQZO02,https://twitter.com/AllisonLuvsMath/status/1407398517153230853/photo/1,photo,http://pbs.twimg.com/media/E4gUfYcUYAIY55y.jpg,https://t.co/PH26oQZO02,https://twitter.com/AllisonLuvsMath/status/1407398517153230853/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AllisonLuvsMath/status/1407398517153230853,Allison Dillard,"Orange County, CA","#Author of Crush Math Now, #Math Prof, Mom, #AllisonLovesMath #Podcast",https://t.co/ecdiJ4sbWb,FALSE,406,996,3,324,1705,2019-07-25T15:34:52Z,FALSE,https://t.co/ecdiJ4sbWb,http://www.allisonlovesmath.com,NA,https://pbs.twimg.com/profile_banners/1154414722994671617/1608169872,NA,http://pbs.twimg.com/profile_images/1217179953491402752/iPkFGdT4_normal.jpg
3376440363,1407372181982621699,2021-06-22T16:17:30Z,DrJackson06,"“Previously, we shared with you an overview of our funds, our allocation process that we plan to meet,” CCS’s Amanda Hartness told the board. “We’re happy to tell you that all of our plans have been approved at the state and federal level.”
https://t.co/xLvEJ047bo?",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056873429813616640,ChathamNR,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407368645710430214,"“Previously, we shared with you an overview of our funds, our allocation process that we plan to meet,” CCS’s Amanda Hartness told the board. “We’re happy to tell you that all of our plans have been approved at the state and federal level.”
https://t.co/xLvEJ047bo?",2021-06-22T16:03:27Z,TweetDeck,4,1,1056873429813616640,ChathamNR,Chatham News + Record,1049,281,2396,"North Carolina, USA","The official feed for Chatham News + Record, Chatham's newspaper. Serving the people and communities of Chatham County since 1878. Worth knowing, worth reading.",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/DrJackson06/status/1407372181982621699,Anthony D. Jackson,"North Carolina, USA",2020 NC A. Craig Phillips Superintendent of the Year/ Husband /Father/ Musician/ Innovator/ΑΦA/ My tweets are my own. RTs do not = endorsement.,NA,FALSE,2601,752,149,57029,41709,2015-07-14T22:07:52Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3376440363/1437783365,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/848701581654716417/9yVm3W_n_normal.jpg
242573651,1407370830170836992,2021-06-22T16:12:08Z,geoffkrall,"Is the equation of a circle considered a quadratic equation? 

CCSS seems to think so. (HSA.REI.C.7) https://t.co/Tc5ZlBfVTl",Twitter Web App,100,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/E4f7vv0VEAAvauK.jpg,https://t.co/Tc5ZlBfVTl,https://twitter.com/geoffkrall/status/1407370830170836992/photo/1,photo,http://pbs.twimg.com/media/E4f7vv0VEAAvauK.jpg,https://t.co/Tc5ZlBfVTl,https://twitter.com/geoffkrall/status/1407370830170836992/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/geoffkrall/status/1407370830170836992,Geoff Krall,"Fort Collins, CO et al.","math, alternative assessment,problem based learning & the like. University of Wyoming Math Ed PhD student. he/him. Wrote a book: https://t.co/vWOYHpYRDm",https://t.co/3a4cc6KZ6p,FALSE,6278,730,230,19965,3686,2011-01-25T02:52:02Z,FALSE,https://t.co/3a4cc6KZ6p,http://emergentmath.com,NA,https://pbs.twimg.com/profile_banners/242573651/1529208666,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1273624898108178433/eMAd9w-c_normal.jpg
227903383,1407370355640082432,2021-06-22T16:10:15Z,CMRockville,"“Nonprofits gained an estimated 63,192 jobs in May, compared to April, a gain of 7.9% of the 796,061 still lost, according to the Center for Civil Society Studies (CCSS) at Johns Hopkins University.” https://t.co/3FoPK5Wm0B",TweetDeck,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349687524,glenogilvie,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407090733807513606,"“Nonprofits gained an estimated 63,192 jobs in May, compared to April, a gain of 7.9% of the 796,061 still lost, according to the Center for Civil Society Studies (CCSS) at Johns Hopkins University.” https://t.co/3FoPK5Wm0B",2021-06-21T21:39:08Z,SocialPilot.co,2,2,349687524,glenogilvie,"Glen O'Gilvie, CAE",1166,1337,5708,"Washington, DC","CEO @centernonprof. #Leadership & #management professional with 20-years of experience. My world: #family, #sports, #comedy, #jamaica, #music, #philanthropy",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/CMRockville/status/1407370355640082432,Community Reach of Montgomery County,"Rockville, Maryland","Improving the quality of life for
the most vulnerable
Montgomery County residents.",http://t.co/PPz1JWu345,FALSE,564,294,7,4279,1459,2010-12-18T04:20:46Z,FALSE,http://t.co/PPz1JWu345,http://cmrocks.org,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1123245801365561344/qkil_BS3_normal.png
1056873429813616640,1407368645710430214,2021-06-22T16:03:27Z,ChathamNR,"“Previously, we shared with you an overview of our funds, our allocation process that we plan to meet,” CCS’s Amanda Hartness told the board. “We’re happy to tell you that all of our plans have been approved at the state and federal level.”
https://t.co/xLvEJ047bo?",TweetDeck,265,NA,NA,NA,FALSE,FALSE,4,1,NA,NA,NA,NA,chathamnewsrecord.com/stories/a-clos…,https://t.co/xLvEJ047bo,"https://www.chathamnewsrecord.com/stories/a-closer-look-at-ccss-17m-covid-19-relief-spending-plan,9577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ChathamNR/status/1407368645710430214,Chatham News + Record,"North Carolina, USA","The official feed for Chatham News + Record, Chatham's newspaper. Serving the people and communities of Chatham County since 1878. Worth knowing, worth reading.",https://t.co/6AsxFTiju6,FALSE,1049,281,14,2396,565,2018-10-29T11:40:36Z,FALSE,https://t.co/6AsxFTiju6,https://www.chathamnewsrecord.com/,NA,https://pbs.twimg.com/profile_banners/1056873429813616640/1607989457,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1079774426093150210/Mc-CJ1Yd_normal.jpg
46488985,1407364119074910216,2021-06-22T15:45:28Z,CenterNonprof,"“Nonprofits gained an estimated 63,192 jobs in May, compared to April, a gain of 7.9% of the 796,061 still lost, according to the Center for Civil Society Studies (CCSS) at Johns Hopkins University.” https://t.co/3FoPK5Wm0B",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349687524,glenogilvie,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407090733807513606,"“Nonprofits gained an estimated 63,192 jobs in May, compared to April, a gain of 7.9% of the 796,061 still lost, according to the Center for Civil Society Studies (CCSS) at Johns Hopkins University.” https://t.co/3FoPK5Wm0B",2021-06-21T21:39:08Z,SocialPilot.co,2,2,349687524,glenogilvie,"Glen O'Gilvie, CAE",1166,1337,5708,"Washington, DC","CEO @centernonprof. #Leadership & #management professional with 20-years of experience. My world: #family, #sports, #comedy, #jamaica, #music, #philanthropy",FALSE,NA,NA,NA,NA,NA,NA,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/CenterNonprof/status/1407364119074910216,The Center,"Washington DC, MD, VA","The Center for Nonprofit Advancement strengthens nonprofits in the District, Virginia & Montgomery and Prince George’s counties in MD.",http://t.co/UEDKd9gW60,FALSE,8469,2789,461,26068,4415,2009-06-11T20:56:57Z,FALSE,http://t.co/UEDKd9gW60,http://www.nonprofitadvancement.org,NA,https://pbs.twimg.com/profile_banners/46488985/1554229702,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1180864171/Center_normal.JPG
